season,player_name,team,rz_targets,rz_receptions,rz_catch_rate,rz_rec_yards,rz_rec_tds,rz_target_share,rz10_targets,rz10_receptions,rz10_catch_rate,rz10_rec_yards,rz10_rec_tds,rz10_target_share
2013,johnathan franklin,GNB,1,1,100.0,7,0,1.2,1,1,100.0,7,0,2.0
2013,clyde gates,NYJ,1,0,0.0,0,0,2.0,1,0,0.0,0,0,4.2
2013,marquise goodwin,BUF,1,1,100.0,2,0,2.7,1,1,100.0,2,0,5.6
2013,chris gragg,BUF,1,1,100.0,2,1,2.7,1,1,100.0,2,1,5.6
2013,shonn greene,TEN,1,1,100.0,0,0,1.9,1,1,100.0,0,0,3.4
2013,ryan griffin,HOU,1,1,100.0,2,1,1.5,1,1,100.0,2,1,2.6
2013,tori gurley,CLE,1,0,0.0,0,0,1.4,0,0,,0,0,0.0
2013,james hanna,DAL,1,0,0.0,0,0,1.5,0,0,,0,0,0.0
2013,bryce harris,NOR,1,0,0.0,0,0,1.2,1,0,0.0,0,0,2.4
2013,roy helu,WAS,1,1,100.0,15,0,1.6,0,0,,0,0,0.0
2013,domenik hixon,CAR,1,1,100.0,14,1,1.9,0,0,,0,0,0.0
2013,chris ivory,NYJ,1,0,0.0,0,0,2.0,0,0,,0,0,0.0
2013,brandon jacobs,NYG,1,0,0.0,0,0,1.8,0,0,,0,0,0.0
2013,rashad jennings,OAK,1,1,100.0,2,0,1.9,0,0,,0,0,0.0
2013,damaris johnson,PHI,1,1,100.0,8,0,1.8,0,0,,0,0,0.0
2013,dennis johnson,HOU,1,1,100.0,-2,0,1.5,0,0,,0,0,0.0
2013,felix jones,PIT,1,0,0.0,0,0,1.1,0,0,,0,0,0.0
2013,erik lorig,TAM,1,1,100.0,3,0,1.9,1,1,100.0,3,0,3.8
2013,jeff maehl,PHI,1,1,100.0,6,1,1.8,1,1,100.0,6,1,4.3
2013,steve maneri,CHI,1,0,0.0,0,0,1.2,1,0,0.0,0,0,2.2
2013,le'ron mcclain,SDG,1,1,100.0,-1,0,1.1,0,0,,0,0,0.0
2013,vance mcdonald,SFO,1,1,100.0,7,0,2.0,0,0,,0,0,0.0
2013,brad meester,JAX,1,1,100.0,9,0,1.3,0,0,,0,0,0.0
2013,josh morgan,WAS,1,1,100.0,1,0,1.6,0,0,,0,0,0.0
2013,alfred morris,WAS,1,0,0.0,0,0,1.6,1,0,0.0,0,0,3.1
2013,derek moye,PIT,1,1,100.0,1,1,1.1,1,1,100.0,1,1,2.6
2013,matthew mulligan,NWE,1,1,100.0,1,1,1.3,1,1,100.0,1,1,2.6
2013,david paulson,PIT,1,0,0.0,0,0,1.1,1,0,0.0,0,0,2.6
2013,donald penn,TAM,1,1,100.0,1,1,1.9,1,1,100.0,1,1,3.8
2013,john phillips,SDG,1,1,100.0,13,0,1.1,0,0,,0,0,0.0
2013,chris rainey,IND,1,0,0.0,0,0,1.4,0,0,,0,0,0.0
2013,david reed,IND,1,1,100.0,2,0,1.4,1,1,100.0,2,0,2.9
2013,theo riddick,DET,1,0,0.0,0,0,1.3,0,0,,0,0,0.0
2013,stevan ridley,NWE,1,1,100.0,8,0,1.3,0,0,,0,0,0.0
2013,brian robiskie,ATL,1,0,0.0,0,0,1.1,1,0,0.0,0,0,2.0
2013,michael robinson,SEA,1,0,0.0,0,0,2.0,1,0,0.0,0,0,4.3
2013,greg salas,NYJ,1,0,0.0,0,0,2.0,1,0,0.0,0,0,4.2
2013,weslye saunders,IND,1,0,0.0,0,0,1.4,0,0,,0,0,0.0
2013,dion sims,MIA,1,1,100.0,1,1,1.6,1,1,100.0,1,1,3.8
2013,alex smith,CIN,1,1,100.0,2,1,1.6,1,1,100.0,2,1,2.9
2013,alfonso smith,ARI,1,0,0.0,0,0,1.5,0,0,,0,0,0.0
2013,lee smith,BUF,1,0,0.0,0,0,2.7,1,0,0.0,0,0,5.6
2013,nate solder,NWE,1,0,0.0,0,0,1.3,1,0,0.0,0,0,2.6
2013,cj spiller,BUF,1,0,0.0,0,0,2.7,1,0,0.0,0,0,5.6
2013,james starks,GNB,1,1,100.0,11,1,1.2,0,0,,0,0,0.0
2013,craig stevens,TEN,1,0,0.0,0,0,1.9,1,0,0.0,0,0,3.4
2013,brandon stokley,BAL,1,0,0.0,0,0,1.3,1,0,0.0,0,0,2.6
2013,frank summers,BUF,1,1,100.0,1,1,2.7,1,1,100.0,1,1,5.6
2013,julian talley,NYG,1,0,0.0,0,0,1.8,0,0,,0,0,0.0
2013,ryan taylor,GNB,1,1,100.0,0,0,1.2,0,0,,0,0,0.0
2013,taylor thompson,TEN,1,1,100.0,9,1,1.9,1,1,100.0,9,1,3.4
2013,robert turbin,SEA,1,1,100.0,4,0,2.0,1,1,100.0,4,0,4.3
2013,brian tyms,CLE,1,0,0.0,0,0,1.4,0,0,,0,0,0.0
2013,deangelo williams,CAR,1,0,0.0,0,0,1.9,0,0,,0,0,0.0
2013,kyle williams,SFO,1,0,0.0,0,0,2.0,0,0,,0,0,0.0
2013,david wilson,NYG,1,0,0.0,0,0,1.8,0,0,,0,0,0.0
2014,demaryius thomas,DEN,39,18,46.15,137,6,36.8,18,6,33.33,33,4,33.3
2014,antonio brown,PIT,33,18,54.55,133,8,36.7,18,9,50.0,45,6,36.0
2014,andre johnson,HOU,26,12,46.15,54,3,38.8,11,5,45.45,25,3,37.9
2014,odell beckham,NYG,25,16,64.0,122,8,25.5,10,6,60.0,42,6,19.2
2014,randall cobb,GNB,25,16,64.0,94,10,26.0,14,10,71.43,37,8,23.7
2014,jordy nelson,GNB,25,12,48.0,81,5,26.0,17,7,41.18,33,4,28.8
2014,martellus bennett,CHI,21,11,52.38,86,5,26.9,8,4,50.0,18,2,17.0
2014,jimmy graham,NOR,21,12,57.14,78,9,26.3,11,7,63.64,29,7,32.4
2014,alshon jeffery,CHI,21,9,42.86,62,6,26.9,19,7,36.84,48,6,40.4
2014,larry donnell,NYG,20,11,55.0,64,6,20.4,13,8,61.54,37,5,25.0
2014,julian edelman,NWE,20,12,60.0,78,3,27.0,9,4,44.44,24,3,21.4
2014,charles clay,MIA,19,8,42.11,51,2,21.6,13,3,23.08,8,1,27.7
2014,antonio gates,SDG,19,10,52.63,64,9,26.8,16,8,50.0,45,8,37.2
2014,rueben randle,NYG,19,8,42.11,57,3,19.4,10,4,40.0,20,3,19.2
2014,emmanuel sanders,DEN,19,16,84.21,84,6,17.9,13,11,84.62,39,5,24.1
2014,mike wallace,MIA,19,13,68.42,113,9,21.6,8,6,75.0,42,6,17.0
2014,steve smith,BAL,18,8,44.44,46,2,26.9,6,2,33.33,5,1,18.8
2014,rob gronkowski,NWE,16,11,68.75,81,9,21.6,8,6,75.0,24,6,19.0
2014,kelvin benjamin,CAR,15,4,26.67,39,3,28.8,9,2,22.22,12,2,45.0
2014,anquan boldin,SFO,15,8,53.33,76,2,34.9,5,1,20.0,7,0,23.8
2014,brandon marshall,CHI,15,7,46.67,53,6,19.2,9,4,44.44,18,4,19.1
2014,jordan matthews,PHI,15,10,66.67,96,6,19.7,2,2,100.0,18,1,7.1
2014,greg olsen,CAR,15,10,66.67,100,5,28.8,5,4,80.0,27,3,25.0
2014,mohamed sanu,CIN,15,6,40.0,56,2,30.0,3,1,33.33,6,1,18.8
2014,julius thomas,DEN,15,13,86.67,94,9,14.2,10,8,80.0,36,7,18.5
2014,dez bryant,DAL,14,8,57.14,67,8,25.5,10,5,50.0,17,5,38.5
2014,riley cooper,PHI,14,5,35.71,44,3,18.4,6,3,50.0,20,2,21.4
2014,eric decker,NYJ,14,9,64.29,47,3,20.9,7,4,57.14,14,2,25.9
2014,vincent jackson,TAM,14,3,21.43,18,2,29.2,7,2,28.57,8,2,30.4
2014,hakeem nicks,IND,14,5,35.71,27,3,16.1,8,4,50.0,22,3,15.7
2014,cecil shorts,JAX,14,4,28.57,24,1,32.6,6,2,33.33,14,1,40.0
2014,le'veon bell,PIT,13,10,76.92,37,3,14.4,8,6,75.0,24,3,16.0
2014,ahmad bradshaw,IND,13,12,92.31,63,6,14.9,9,8,88.89,36,5,17.6
2014,jamaal charles,KAN,13,7,53.85,64,4,20.6,6,3,50.0,16,2,25.0
2014,marques colston,NOR,13,6,46.15,55,3,16.3,5,2,40.0,12,2,14.7
2014,mike evans,TAM,13,8,61.54,77,6,27.1,5,4,80.0,26,4,21.7
2014,matt forte,CHI,13,8,61.54,69,3,16.7,5,3,60.0,26,2,10.6
2014,jermaine gresham,CIN,13,9,69.23,40,5,26.0,7,5,71.43,15,4,43.8
2014,calvin johnson,DET,13,4,30.77,32,4,17.3,6,3,50.0,16,3,16.2
2014,brandon lafell,NWE,13,6,46.15,60,5,17.6,7,3,42.86,21,3,16.7
2014,jarvis landry,MIA,13,11,84.62,82,5,14.8,4,4,100.0,17,3,8.5
2014,andrew quarless,GNB,13,5,38.46,33,3,13.5,8,3,37.5,18,3,13.6
2014,torrey smith,BAL,13,8,61.54,84,6,19.4,5,3,60.0,27,3,15.6
2014,roddy white,ATL,13,9,69.23,36,6,21.7,10,7,70.0,22,6,27.8
2014,keenan allen,SDG,12,6,50.0,40,2,16.9,4,1,25.0,2,1,9.3
2014,doug baldwin,SEA,12,8,66.67,48,2,21.4,7,5,71.43,20,2,28.0
2014,owen daniels,BAL,12,7,58.33,33,4,17.9,7,4,57.14,11,4,21.9
2014,zach ertz,PHI,12,3,25.0,29,1,15.8,6,1,16.67,4,0,21.4
2014,coby fleener,IND,12,7,58.33,48,5,13.8,7,5,71.43,28,5,13.7
2014,deandre hopkins,HOU,12,6,50.0,47,2,17.9,4,2,50.0,14,1,13.8
2014,greg jennings,MIN,12,8,66.67,85,5,30.0,6,4,66.67,27,3,33.3
2014,jeremy maclin,PHI,12,6,50.0,41,3,15.8,6,3,50.0,15,3,21.4
2014,heath miller,PIT,12,8,66.67,37,3,13.3,7,6,85.71,21,2,14.0
2014,delanie walker,TEN,12,4,33.33,22,3,21.4,9,4,44.44,22,3,29.0
2014,terrance williams,DAL,12,7,58.33,63,5,21.8,5,3,60.0,17,3,19.2
2014,robert woods,BUF,12,7,58.33,49,3,18.2,5,3,60.0,20,3,22.7
2014,davante adams,GNB,11,6,54.55,47,2,11.5,6,3,50.0,18,1,10.2
2014,reggie bush,DET,11,5,45.45,18,0,14.7,4,2,50.0,8,0,10.8
2014,scott chandler,BUF,11,6,54.55,51,2,16.7,3,1,33.33,1,0,13.6
2014,aj green,CIN,11,6,54.55,71,3,22.0,3,1,33.33,5,0,18.8
2014,ty hilton,IND,11,4,36.36,22,2,12.6,6,2,33.33,4,2,11.8
2014,julio jones,ATL,11,7,63.64,59,2,18.3,5,2,40.0,16,1,13.9
2014,travis kelce,KAN,11,8,72.73,56,3,17.5,5,2,40.0,4,2,20.8
2014,eddie royal,SDG,11,6,54.55,30,4,15.5,7,3,42.86,9,3,16.3
2014,golden tate,DET,11,9,81.82,64,2,14.7,4,3,75.0,19,2,10.8
2014,shane vereen,NWE,11,5,45.45,20,2,14.9,9,4,44.44,12,2,21.4
2014,larry fitzgerald,ARI,10,7,70.0,63,0,17.2,3,2,66.67,11,0,14.3
2014,malcom floyd,SDG,10,7,70.0,58,4,14.1,4,3,75.0,15,2,9.3
2014,arian foster,HOU,10,5,50.0,29,4,14.9,5,4,80.0,23,4,17.2
2014,pierre garcon,WAS,10,3,30.0,18,2,16.1,5,2,40.0,9,2,25.0
2014,desean jackson,WAS,10,5,50.0,33,1,16.1,1,0,0.0,0,0,5.0
2014,james jones,OAK,10,7,70.0,40,5,23.3,7,6,85.71,32,5,26.9
2014,eddie lacy,GNB,10,6,60.0,24,2,10.4,6,3,50.0,14,2,10.2
2014,marshawn lynch,SEA,10,6,60.0,51,4,17.9,5,3,60.0,16,2,20.0
2014,jordan reed,WAS,10,5,50.0,18,0,16.1,6,2,33.33,9,0,30.0
2014,theo riddick,DET,10,8,80.0,52,4,13.3,5,3,60.0,20,3,13.5
2014,andre roberts,WAS,10,6,60.0,58,2,16.1,1,1,100.0,6,1,5.0
2014,sammy watkins,BUF,10,4,40.0,24,3,15.2,3,2,66.67,7,2,13.6
2014,jace amaro,NYJ,9,5,55.56,30,2,13.4,3,2,66.67,7,2,11.1
2014,john carlson,ARI,9,3,33.33,8,1,15.5,5,2,40.0,10,1,23.8
2014,jared cook,STL,9,4,44.44,28,1,19.1,5,1,20.0,1,1,17.2
2014,michael crabtree,SFO,9,6,66.67,18,2,20.9,4,4,100.0,6,2,19.0
2014,jeff cumberland,NYJ,9,4,44.44,25,1,13.4,3,1,33.33,10,1,11.1
2014,taylor gabriel,CLE,9,5,55.56,22,0,21.4,2,1,50.0,5,0,10.0
2014,percy harvin,2TM,9,5,55.56,15,0,,3,1,33.33,1,0,
2014,chris hogan,BUF,9,5,55.56,35,3,13.6,3,3,100.0,17,2,13.6
2014,jeremy kerley,NYJ,9,4,44.44,45,1,13.4,2,0,0.0,0,0,7.4
2014,nate washington,TEN,9,3,33.33,19,0,16.1,5,1,20.0,5,0,16.1
2014,wes welker,DEN,9,6,66.67,29,1,8.5,5,4,80.0,19,1,9.3
2014,dwayne allen,IND,8,7,87.5,32,5,9.2,7,6,85.71,20,5,13.7
2014,joique bell,DET,8,5,62.5,29,1,10.7,3,1,33.33,5,1,8.1
2014,dwayne bowe,KAN,8,5,62.5,42,0,12.7,3,1,33.33,5,0,12.5
2014,brent celek,PHI,8,3,37.5,11,1,10.5,5,2,40.0,4,1,17.9
2014,jack doyle,IND,8,5,62.5,13,2,9.2,6,4,66.67,12,2,11.8
2014,allen hurns,JAX,8,4,50.0,34,2,18.6,3,2,66.67,9,1,20.0
2014,jermaine kearse,SEA,8,1,12.5,15,1,14.3,5,0,0.0,0,0,20.0
2014,lamar miller,MIA,8,6,75.0,26,1,9.1,5,4,80.0,22,1,10.6
2014,preston parker,NYG,8,2,25.0,9,2,8.2,3,2,66.67,9,2,5.8
2014,reggie wayne,IND,8,2,25.0,15,0,9.2,3,1,33.33,-2,0,5.9
2014,jason witten,DAL,8,4,50.0,18,3,14.5,5,4,80.0,18,3,19.2
2014,kendall wright,TEN,8,5,62.5,48,5,14.3,3,2,66.67,12,2,9.7
2014,cj anderson,DEN,7,7,100.0,50,1,6.6,0,0,,0,0,0.0
2014,martavis bryant,PIT,7,4,57.14,44,4,7.8,4,2,50.0,7,2,8.0
2014,harry douglas,ATL,7,5,71.43,22,2,11.7,6,4,66.67,16,2,16.7
2014,brian hartline,MIA,7,5,71.43,18,2,8.0,4,2,50.0,4,2,8.5
2014,andrew hawkins,CLE,7,6,85.71,26,1,16.7,3,2,66.67,6,1,15.0
2014,devin hester,ATL,7,3,42.86,31,1,11.7,3,0,0.0,0,0,8.3
2014,ronnie hillman,DEN,7,4,57.14,45,1,6.6,2,1,50.0,3,0,3.7
2014,justin hunter,TEN,7,3,42.86,25,1,12.5,3,1,33.33,4,0,9.7
2014,chris ivory,NYJ,7,5,71.43,31,1,10.4,4,3,75.0,23,1,14.8
2014,fred jackson,BUF,7,3,42.86,25,1,10.6,1,0,0.0,0,0,4.5
2014,dexter mccluster,TEN,7,4,57.14,19,1,12.5,4,3,75.0,15,1,12.9
2014,mychal rivera,OAK,7,6,85.71,39,4,16.3,5,4,80.0,13,3,19.2
2014,markus wheaton,PIT,7,3,42.86,34,1,7.8,2,0,0.0,0,0,4.0
2014,tim wright,NWE,7,6,85.71,33,6,9.5,5,5,100.0,16,5,11.9
2014,kamar aiken,BAL,6,5,83.33,47,3,9.0,3,2,66.67,9,1,9.4
2014,miles austin,CLE,6,3,50.0,20,2,14.3,4,2,50.0,7,2,20.0
2014,cole beasley,DAL,6,5,83.33,51,1,10.9,1,1,100.0,5,0,3.8
2014,kenny britt,STL,6,3,50.0,16,0,12.8,4,1,25.0,8,0,13.8
2014,jaron brown,ARI,6,5,83.33,37,1,10.3,2,1,50.0,1,0,9.5
2014,john brown,ARI,6,2,33.33,12,1,10.3,3,0,0.0,0,0,14.3
2014,justin brown,PIT,6,3,50.0,18,0,6.7,4,2,50.0,11,0,8.0
2014,brandin cooks,NOR,6,4,66.67,14,1,7.5,2,2,100.0,2,1,5.9
2014,jerricho cotchery,CAR,6,5,83.33,22,1,11.5,1,1,100.0,2,1,5.0
2014,benny cunningham,STL,6,5,83.33,31,1,12.8,4,3,75.0,18,1,13.8
2014,gavin escobar,DAL,6,3,50.0,23,3,10.9,5,2,40.0,8,2,19.2
2014,joseph fauria,DET,6,2,33.33,18,1,8.0,6,2,33.33,18,1,16.2
2014,brandon gibson,MIA,6,2,33.33,10,1,6.8,4,1,25.0,7,1,8.5
2014,cooper helfet,SEA,6,2,33.33,26,1,10.7,1,1,100.0,7,0,4.0
2014,josh hill,NOR,6,5,83.33,28,4,7.5,5,4,80.0,16,3,14.7
2014,kyle juszczyk,BAL,6,3,50.0,21,1,9.0,3,3,100.0,21,1,9.4
2014,lance kendricks,STL,6,4,66.67,14,3,12.8,5,3,60.0,6,3,17.2
2014,marqise lee,JAX,6,0,0.0,0,0,14.0,3,0,0.0,0,0,20.0
2014,lance moore,PIT,6,2,33.33,10,1,6.7,4,1,25.0,3,1,8.0
2014,louis murphy,TAM,6,3,50.0,14,1,12.5,4,2,50.0,7,1,17.4
2014,branden oliver,SDG,6,5,83.33,14,1,8.5,5,4,80.0,11,1,11.6
2014,richard rodgers,GNB,6,3,50.0,9,1,6.3,4,2,50.0,4,1,6.8
2014,darren sproles,PHI,6,3,50.0,13,0,7.9,0,0,,0,0,0.0
2014,jacob tamme,DEN,6,3,50.0,7,1,5.7,4,1,25.0,4,1,7.4
2014,de'anthony thomas,KAN,6,5,83.33,17,0,9.5,1,0,0.0,0,0,4.2
2014,damien williams,MIA,6,4,66.67,15,1,6.8,4,3,75.0,9,1,8.5
2014,matt asiata,MIN,5,4,80.0,20,0,12.5,0,0,,0,0,0.0
2014,travis benjamin,CLE,5,3,60.0,32,3,11.9,2,2,100.0,15,2,10.0
2014,donald brown,SDG,5,3,60.0,4,0,7.0,1,0,0.0,0,0,2.3
2014,travaris cadet,NOR,5,3,60.0,20,1,6.3,1,1,100.0,5,1,2.9
2014,knile davis,KAN,5,2,40.0,14,0,7.9,2,1,50.0,6,0,8.3
2014,eric ebron,DET,5,2,40.0,20,1,6.7,3,0,0.0,0,0,8.1
2014,andre ellington,ARI,5,4,80.0,5,1,8.6,2,2,100.0,6,1,9.5
2014,daniel fells,NYG,5,3,60.0,12,3,5.1,5,3,60.0,12,3,9.6
2014,michael floyd,ARI,5,1,20.0,12,1,8.6,0,0,,0,0,0.0
2014,devonta freeman,ATL,5,4,80.0,33,1,8.3,1,1,100.0,7,1,2.8
2014,roy helu,WAS,5,3,60.0,11,0,8.1,1,0,0.0,0,0,5.0
2014,carlos hyde,SFO,5,3,60.0,20,0,11.6,2,1,50.0,8,0,9.5
2014,mark ingram,NOR,5,5,100.0,22,0,6.3,1,1,100.0,2,0,2.9
2014,damaris johnson,HOU,5,2,40.0,8,0,7.5,1,0,0.0,0,0,3.4
2014,lesean mccoy,PHI,5,4,80.0,10,0,6.6,1,1,100.0,3,0,3.6
2014,trent richardson,IND,5,3,60.0,6,0,5.7,1,0,0.0,0,0,2.0
2014,allen robinson,JAX,5,2,40.0,7,0,11.6,0,0,,0,0,0.0
2014,levine toilolo,ATL,5,3,60.0,14,2,8.3,3,2,66.67,2,2,8.3
2014,ben watson,NOR,5,3,60.0,22,2,6.3,2,1,50.0,7,1,5.9
2014,andre williams,NYG,5,2,40.0,4,0,5.1,3,1,33.33,0,0,5.8
2014,luke willson,SEA,5,0,0.0,0,0,8.9,2,0,0.0,0,0,8.0
2014,mike williams,BUF,5,0,0.0,0,0,7.6,2,0,0.0,0,0,9.1
2014,jarius wright,MIN,5,2,40.0,14,1,12.5,2,1,50.0,8,1,11.1
2014,jason avant,2TM,4,2,50.0,21,1,,0,0,,0,0,
2014,donnie avery,KAN,4,2,50.0,8,0,6.3,2,1,50.0,3,0,8.3
2014,stedman bailey,STL,4,3,75.0,19,1,8.5,4,3,75.0,19,1,13.8
2014,giovani bernard,CIN,4,4,100.0,40,1,8.0,1,1,100.0,2,0,6.3
2014,brice butler,OAK,4,1,25.0,5,1,9.3,3,1,33.33,5,1,11.5
2014,chase coffman,TEN,4,1,25.0,4,1,7.1,3,1,33.33,4,1,9.7
2014,victor cruz,NYG,4,2,50.0,10,0,4.1,2,1,50.0,3,0,3.8
2014,patrick dimarco,ATL,4,1,25.0,1,1,6.7,2,1,50.0,1,1,5.6
2014,anthony fasano,KAN,4,4,100.0,38,3,6.3,2,2,100.0,7,2,8.3
2014,chase ford,MIN,4,1,25.0,7,0,10.0,3,0,0.0,0,0,16.7
2014,garrett graham,HOU,4,1,25.0,6,0,6.0,3,0,0.0,0,0,10.3
2014,andre holmes,OAK,4,3,75.0,19,2,9.3,4,3,75.0,19,2,15.4
2014,rob housler,ARI,4,1,25.0,13,0,6.9,0,0,,0,0,0.0
2014,rashad jennings,NYG,4,2,50.0,10,0,4.1,2,1,50.0,8,0,3.8
2014,steve johnson,SFO,4,3,75.0,25,3,9.3,2,2,100.0,13,2,9.5
2014,erik lorig,NOR,4,3,75.0,5,1,5.0,3,2,66.67,3,1,8.8
2014,demarco murray,DAL,4,4,100.0,19,0,7.3,0,0,,0,0,0.0
2014,brandon myers,TAM,4,3,75.0,20,0,8.3,2,1,50.0,4,0,8.7
2014,niles paul,WAS,4,3,75.0,10,1,6.5,2,2,100.0,2,1,10.0
2014,marcel reece,OAK,4,3,75.0,17,1,9.3,2,1,50.0,9,1,7.7
2014,paul richardson,SEA,4,2,50.0,19,1,7.1,2,1,50.0,10,1,8.0
2014,austin seferian-jenkins,TAM,4,2,50.0,8,2,8.3,2,2,100.0,8,2,8.7
2014,kenny stills,NOR,4,3,75.0,13,1,5.0,3,3,100.0,13,1,8.8
2014,stepfan taylor,ARI,4,4,100.0,15,3,6.9,4,4,100.0,15,3,19.0
2014,corey washington,NYG,4,3,75.0,18,1,4.1,2,1,50.0,1,1,3.8
2014,leon washington,TEN,4,4,100.0,19,2,7.1,3,3,100.0,13,2,9.7
2014,terrance west,CLE,4,3,75.0,13,1,9.5,2,1,50.0,2,1,10.0
2014,danny amendola,NWE,3,2,66.67,23,1,4.1,1,0,0.0,0,0,2.4
2014,legarrette blount,PIT,3,2,66.67,10,0,3.3,0,0,,0,0,0.0
2014,jordan cameron,CLE,3,0,0.0,0,0,7.1,3,0,0.0,0,0,15.0
2014,ed dickson,CAR,3,2,66.67,15,1,5.8,1,1,100.0,5,1,5.0
2014,jim dray,CLE,3,2,66.67,6,1,7.1,2,1,50.0,1,1,10.0
2014,bruce ellington,SFO,3,1,33.33,8,1,7.0,3,1,33.33,8,1,14.3
2014,justin forsett,BAL,3,0,0.0,0,0,4.5,3,0,0.0,0,0,9.4
2014,corey fuller,DET,3,1,33.33,5,1,4.0,2,1,50.0,5,1,5.4
2014,crockett gillmore,BAL,3,1,33.33,1,1,4.5,3,1,33.33,1,1,9.4
2014,josh gordon,CLE,3,0,0.0,0,0,7.1,1,0,0.0,0,0,5.0
2014,ryan grant,WAS,3,0,0.0,0,0,4.8,0,0,,0,0,0.0
2014,ladarius green,SDG,3,1,33.33,4,0,4.2,3,1,33.33,4,0,7.0
2014,marion grice,ARI,3,1,33.33,-3,0,5.2,0,0,,0,0,0.0
2014,chris johnson,NYJ,3,2,66.67,7,1,4.5,1,1,100.0,5,1,3.7
2014,rishard matthews,MIA,3,1,33.33,3,1,3.4,2,1,50.0,3,1,4.3
2014,darren mcfadden,OAK,3,1,33.33,6,0,7.0,0,0,,0,0,0.0
2014,donte moncrief,IND,3,2,66.67,6,0,3.4,1,0,0.0,0,0,2.0
2014,denarius moore,OAK,3,0,0.0,0,0,7.0,1,0,0.0,0,0,3.8
2014,josh morgan,CHI,3,2,66.67,12,1,3.8,3,2,66.67,12,1,6.4
2014,david nelson,NYJ,3,0,0.0,0,0,4.5,2,0,0.0,0,0,7.4
2014,cordarrelle patterson,MIN,3,1,33.33,4,1,7.5,1,1,100.0,4,1,5.6
2014,logan paulsen,WAS,3,1,33.33,16,1,4.8,1,0,0.0,0,0,5.0
2014,austin pettis,STL,3,2,66.67,7,1,6.4,2,2,100.0,7,1,6.9
2014,dennis pitta,BAL,3,0,0.0,0,0,4.5,1,0,0.0,0,0,3.1
2014,bilal powell,NYJ,3,3,100.0,23,0,4.5,0,0,,0,0,0.0
2014,brian quick,STL,3,3,100.0,18,2,6.4,2,2,100.0,13,2,6.9
2014,bobby rainey,TAM,3,1,33.33,6,1,6.3,1,1,100.0,6,1,4.3
2014,jacquizz rodgers,ATL,3,2,66.67,10,1,5.0,2,1,50.0,8,1,5.6
2014,jeremy ross,DET,3,1,33.33,13,0,4.0,1,0,0.0,0,0,2.7
2014,kyle rudolph,MIN,3,3,100.0,20,2,7.5,2,2,100.0,11,2,11.1
2014,dion sims,MIA,3,3,100.0,35,2,3.4,1,1,100.0,3,0,2.1
2014,pierre thomas,NOR,3,3,100.0,30,1,3.8,0,0,,0,0,0.0
2014,nick toon,NOR,3,3,100.0,27,1,3.8,0,0,,0,0,0.0
2014,robert turbin,SEA,3,3,100.0,25,2,5.4,1,1,100.0,3,1,4.0
2014,jj watt,HOU,3,3,100.0,4,3,4.5,3,3,100.0,4,3,10.3
2014,brandon williams,CAR,3,1,33.33,6,0,5.8,0,0,,0,0,0.0
2014,marquess wilson,CHI,3,1,33.33,1,1,3.8,2,1,50.0,1,1,4.3
2014,darrel young,WAS,3,1,33.33,4,1,4.8,2,1,50.0,4,1,10.0
2014,montee ball,DEN,2,1,50.0,4,0,1.9,1,1,100.0,4,0,1.9
2014,joe banyard,MIN,2,2,100.0,11,0,5.0,1,1,100.0,1,0,5.6
2014,brenton bersin,CAR,2,2,100.0,12,1,3.8,1,1,100.0,1,1,5.0
2014,alfred blue,HOU,2,2,100.0,18,1,3.0,0,0,,0,0,0.0
2014,brandon bostick,GNB,2,2,100.0,3,1,2.1,1,1,100.0,1,1,1.7
2014,jarrett boykin,GNB,2,0,0.0,0,0,2.1,1,0,0.0,0,0,1.7
2014,bryce brown,BUF,2,1,50.0,8,0,3.0,0,0,,0,0,0.0
2014,corey brown,CAR,2,0,0.0,0,0,3.8,0,0,,0,0,0.0
2014,michael campanaro,BAL,2,1,50.0,19,1,3.0,1,0,0.0,0,0,3.1
2014,james develin,NWE,2,1,50.0,4,0,2.7,1,0,0.0,0,0,2.4
2014,anthony dixon,BUF,2,2,100.0,10,0,3.0,0,0,,0,0,0.0
2014,lance dunbar,DAL,2,2,100.0,21,0,3.6,0,0,,0,0,0.0
2014,toby gerhart,JAX,2,2,100.0,10,0,4.7,0,0,,0,0,0.0
2014,ted ginn,ARI,2,0,0.0,0,0,3.4,0,0,,0,0,0.0
2014,frank gore,SFO,2,0,0.0,0,0,4.7,1,0,0.0,0,0,4.8
2014,chris gragg,BUF,2,1,50.0,2,1,3.0,2,1,50.0,2,1,9.1
2014,ryan griffin,HOU,2,2,100.0,19,1,3.0,1,1,100.0,8,1,3.4
2014,frankie hammond,KAN,2,0,0.0,0,0,3.2,0,0,,0,0,0.0
2014,clay harbor,JAX,2,1,50.0,3,0,4.7,0,0,,0,0,0.0
2014,cory harkey,STL,2,2,100.0,6,1,4.3,1,1,100.0,4,1,3.4
2014,dan herron,IND,2,1,50.0,5,0,2.3,1,1,100.0,5,0,2.0
2014,robert hughes,ARI,2,1,50.0,9,0,3.4,0,0,,0,0,0.0
2014,aj jenkins,KAN,2,2,100.0,10,0,3.2,0,0,,0,0,0.0
2014,austin johnson,NOR,2,2,100.0,15,1,2.5,1,1,100.0,2,0,2.9
2014,marcedes lewis,JAX,2,1,50.0,4,1,4.7,2,1,50.0,4,1,13.3
