season,team_x,player_name,gsis_id,snaps,team_snaps,games_played,receptions,rec_yards,rec_tds,targets,air_yards,target_share,touch_perc,yards_after_catch,stand_fp,ppr_fp,half_ppr_fp,adot,team_y,rz_targets,rz_receptions,rz_catch_rate,rz_rec_yards,rz_rec_tds,rz_target_share,rz10_targets,rz10_receptions,rz10_catch_rate,rz10_rec_yards,rz10_rec_tds,rz10_target_share
2017,SF,pierre garcon,00-0026345,433,548.0,8.0,40.0,500.0,0.0,67.0,639.0,15.47,15.47,190.0,50.0,90.0,70.0,9.537313432835822,SFO,5.0,3.0,60.0,20.0,0.0,5.9,0.0,0.0,,0.0,0.0,0.0
2017,OAK,cordarrelle patterson,00-0030578,431,1013.0,16.0,31.0,309.0,0.0,42.0,251.0,9.74,12.76,180.0,30.900000000000002,61.900000000000006,46.400000000000006,5.976190476190476,OAK,4.0,3.0,75.0,15.0,0.0,8.7,2.0,1.0,50.0,2.0,0.0,7.1
2017,HOU,braxton miller,00-0033069,427,754.0,11.0,19.0,162.0,1.0,29.0,239.0,6.79,7.03,61.0,22.2,41.2,31.7,8.241379310344827,HOU,4.0,2.0,50.0,6.0,1.0,7.4,4.0,2.0,50.0,6.0,1.0,13.3
2017,DET,tj jones,00-0031189,400,922.0,14.0,30.0,399.0,1.0,49.0,507.0,12.25,12.25,77.0,45.900000000000006,75.9,60.900000000000006,10.346938775510203,DET,6.0,2.0,33.33,15.0,1.0,8.6,2.0,1.0,50.0,3.0,1.0,6.3
2017,NYG,tavarres king,00-0030091,393,523.0,8.0,18.0,240.0,3.0,37.0,462.0,9.41,9.92,78.0,42.0,60.0,51.0,12.486486486486486,NYG,3.0,2.0,66.67,18.0,2.0,5.8,1.0,1.0,100.0,5.0,1.0,3.8
2017,CLE,kenny britt,00-0027006,392,837.0,12.0,20.0,256.0,2.0,43.0,505.0,10.97,10.97,88.0,37.6,57.6,47.6,11.744186046511627,CLE,4.0,2.0,50.0,30.0,2.0,9.3,1.0,0.0,0.0,0.0,0.0,4.0
2017,BAL,breshad perriman,00-0032054,387,758.0,11.0,10.0,77.0,0.0,35.0,491.0,9.04,9.04,5.0,7.7,17.7,12.7,14.028571428571428,BAL,3.0,0.0,0.0,0.0,0.0,4.3,1.0,0.0,0.0,0.0,0.0,2.8
2017,PIT,eli rogers,00-0031782,386,953.0,14.0,18.0,149.0,1.0,36.0,288.0,9.33,9.33,105.0,20.9,38.9,29.9,8.0,PIT,8.0,3.0,37.5,28.0,1.0,9.8,2.0,0.0,0.0,0.0,0.0,4.8
2017,JAX,dede westbrook,00-0033839,386,496.0,7.0,27.0,339.0,1.0,51.0,795.0,13.21,13.21,124.0,39.9,66.9,53.4,15.588235294117647,JAX,2.0,1.0,50.0,18.0,1.0,4.1,1.0,0.0,0.0,0.0,0.0,3.4
2017,ATL,justin hardy,00-0031570,383,1026.0,16.0,20.0,221.0,3.0,29.0,268.0,7.57,7.57,77.0,40.1,60.1,50.1,9.241379310344827,ATL,7.0,4.0,57.14,23.0,3.0,10.4,3.0,3.0,100.0,12.0,3.0,8.6
2017,WAS,terrelle pryor,00-0028825,378,587.0,9.0,20.0,240.0,1.0,37.0,400.0,9.79,9.79,58.0,30.0,50.0,40.0,10.81081081081081,WAS,4.0,2.0,50.0,9.0,0.0,6.3,1.0,0.0,0.0,0.0,0.0,4.0
2017,NE,phillip dorsett,00-0032208,377,1080.0,15.0,12.0,194.0,0.0,18.0,420.0,4.77,5.04,74.0,19.400000000000002,31.400000000000002,25.400000000000002,23.333333333333332,NWE,1.0,1.0,100.0,7.0,0.0,1.2,0.0,0.0,,0.0,0.0,0.0
2017,DEN,cody latimer,00-0031344,376,777.0,11.0,19.0,287.0,2.0,31.0,324.0,8.24,8.24,64.0,40.7,59.7,50.2,10.451612903225806,DEN,1.0,0.0,0.0,0.0,0.0,1.7,1.0,0.0,0.0,0.0,0.0,4.2
2017,BAL,chris moore,00-0032398,375,883.0,13.0,18.0,248.0,3.0,38.0,516.0,10.13,10.67,41.0,42.8,60.8,51.8,13.578947368421053,BAL,6.0,2.0,33.33,19.0,2.0,8.7,2.0,1.0,50.0,6.0,1.0,5.6
2017,GB,geronimo allison,00-0032626,343,965.0,15.0,23.0,253.0,0.0,39.0,300.0,11.37,11.37,119.0,25.3,48.3,36.8,7.6923076923076925,GNB,5.0,2.0,40.0,13.0,0.0,7.8,2.0,0.0,0.0,0.0,0.0,6.7
2017,NYJ,chad hansen,00-0033840,342,975.0,15.0,9.0,94.0,0.0,17.0,172.0,4.68,4.68,22.0,9.4,18.4,13.9,10.117647058823529,NYJ,1.0,1.0,100.0,-4.0,0.0,2.1,0.0,0.0,,0.0,0.0,0.0
2017,BUF,andre holmes,00-0028263,340,918.0,14.0,13.0,120.0,3.0,22.0,308.0,6.76,6.76,11.0,30.0,43.0,36.5,14.0,BUF,5.0,5.0,100.0,28.0,3.0,7.7,3.0,3.0,100.0,9.0,3.0,8.8
2017,CIN,tyler boyd,00-0033009,307,651.0,10.0,22.0,225.0,2.0,32.0,205.0,10.42,10.42,91.0,34.5,56.5,45.5,6.40625,CIN,2.0,2.0,100.0,14.0,1.0,4.0,2.0,2.0,100.0,14.0,1.0,8.0
2017,KC,chris conley,00-0032128,293,328.0,5.0,11.0,175.0,0.0,16.0,231.0,5.46,5.46,45.0,17.5,28.5,23.0,14.4375,,,,,,,,,,,,,
2017,PHI,mack hollins,00-0033555,287,1131.0,16.0,16.0,226.0,1.0,22.0,295.0,7.67,7.67,47.0,28.6,44.6,36.6,13.409090909090908,,,,,,,,,,,,,
2017,SF,kendrick bourne,00-0033307,283,745.0,11.0,16.0,257.0,0.0,34.0,392.0,12.01,12.01,114.0,25.700000000000003,41.7,33.7,11.529411764705882,SFO,7.0,0.0,0.0,0.0,0.0,8.2,5.0,0.0,0.0,0.0,0.0,13.9
2017,LAR,josh reynolds,00-0033943,281,1041.0,16.0,11.0,104.0,1.0,24.0,180.0,8.54,8.54,34.0,16.4,27.4,21.9,7.5,LAR,8.0,3.0,37.5,15.0,1.0,10.5,5.0,2.0,40.0,10.0,1.0,14.3
2017,NYJ,jeremy kerley,00-0028091,277,502.0,8.0,22.0,217.0,1.0,27.0,244.0,9.75,9.75,65.0,27.700000000000003,49.7,38.7,9.037037037037036,NYJ,1.0,1.0,100.0,10.0,0.0,2.1,0.0,0.0,,0.0,0.0,0.0
2017,DAL,brice butler,00-0030516,263,864.0,13.0,15.0,317.0,3.0,23.0,425.0,9.13,9.13,37.0,49.7,64.7,57.2,18.47826086956522,DAL,3.0,2.0,66.67,16.0,1.0,5.4,2.0,1.0,50.0,10.0,1.0,7.7
2017,BAL,michael campanaro,00-0031025,263,879.0,13.0,19.0,173.0,1.0,27.0,151.0,10.27,12.17,81.0,23.3,42.3,32.8,5.592592592592593,BAL,2.0,1.0,50.0,6.0,1.0,2.9,2.0,1.0,50.0,6.0,1.0,5.6
2017,CLE,josh gordon,00-0029664,259,309.0,5.0,18.0,335.0,1.0,42.0,699.0,16.6,16.6,123.0,39.5,57.5,48.5,16.642857142857142,CLE,2.0,1.0,50.0,18.0,1.0,4.7,0.0,0.0,,0.0,0.0,0.0
2017,NO,willie snead,00-0030663,259,704.0,11.0,8.0,92.0,0.0,16.0,135.0,6.18,6.18,34.0,9.200000000000001,17.200000000000003,13.200000000000001,8.4375,NOR,3.0,2.0,66.67,9.0,0.0,4.2,0.0,0.0,,0.0,0.0,0.0
2017,DEN,jordan taylor,00-0031697,258,710.0,10.0,13.0,142.0,0.0,20.0,206.0,7.75,7.75,45.0,14.200000000000001,27.200000000000003,20.700000000000003,10.3,DEN,1.0,0.0,0.0,0.0,0.0,1.7,1.0,0.0,0.0,0.0,0.0,4.2
2017,MIN,jarius wright,00-0029572,256,1118.0,16.0,18.0,198.0,2.0,25.0,334.0,9.77,9.77,110.0,31.8,49.8,40.8,13.36,MIN,2.0,2.0,100.0,9.0,2.0,3.4,2.0,2.0,100.0,9.0,2.0,6.9
2017,NYG,brandon marshall,00-0024334,254,331.0,5.0,18.0,154.0,0.0,33.0,341.0,12.99,12.99,39.0,15.4,33.4,24.4,10.333333333333334,NYG,2.0,2.0,100.0,27.0,0.0,3.8,0.0,0.0,,0.0,0.0,0.0
2017,BUF,kaelin clay,00-0032115,254,851.0,13.0,6.0,85.0,0.0,19.0,362.0,7.87,9.06,35.0,8.5,14.5,11.5,19.05263157894737,,,,,,,,,,,,,
2017,NYG,travis rudolph,00-0033717,253,457.0,7.0,8.0,101.0,0.0,21.0,168.0,8.3,8.3,43.0,10.100000000000001,18.1,14.100000000000001,8.0,NYG,1.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,,0.0,0.0,0.0
2017,CIN,josh malone,00-0033859,249,651.0,11.0,6.0,63.0,1.0,17.0,272.0,6.83,7.63,19.0,12.3,18.3,15.3,16.0,CIN,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0
2017,TEN,taywan taylor,00-0033911,246,1024.0,16.0,16.0,231.0,1.0,28.0,424.0,11.38,14.63,59.0,29.1,45.1,37.1,15.142857142857142,TEN,1.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,,0.0,0.0,0.0
2017,LAC,mike williams,00-0033536,234,669.0,10.0,11.0,95.0,0.0,23.0,262.0,9.83,9.83,11.0,9.5,20.5,15.0,11.391304347826088,LAC,3.0,0.0,0.0,0.0,0.0,4.5,2.0,0.0,0.0,0.0,0.0,4.5
2017,CHI,tre mcbride,00-0032123,234,488.0,8.0,8.0,144.0,0.0,15.0,213.0,6.41,6.41,50.0,14.4,22.4,18.4,14.2,,,,,,,,,,,,,
2017,NYJ,ardarius stewart,00-0033916,231,977.0,15.0,6.0,82.0,0.0,13.0,112.0,5.63,8.66,19.0,8.200000000000001,14.200000000000001,11.200000000000001,8.615384615384615,NYJ,1.0,1.0,100.0,8.0,0.0,2.1,1.0,1.0,100.0,8.0,0.0,4.2
2017,OAK,johnny holton,00-0032935,230,1013.0,16.0,9.0,218.0,3.0,18.0,413.0,7.83,7.83,40.0,39.8,48.8,44.3,22.944444444444443,OAK,1.0,1.0,100.0,9.0,1.0,2.2,1.0,1.0,100.0,9.0,1.0,3.6
2017,LAR,tavon austin,00-0030525,228,1041.0,16.0,13.0,47.0,0.0,22.0,46.0,10.09,35.53,69.0,4.7,17.7,11.2,2.090909090909091,LAR,3.0,1.0,33.33,2.0,0.0,3.9,1.0,0.0,0.0,0.0,0.0,2.9
2017,SF,louis murphy,00-0027089,227,482.0,7.0,8.0,121.0,1.0,17.0,181.0,7.49,7.49,39.0,18.1,26.1,22.1,10.647058823529411,SFO,4.0,1.0,25.0,10.0,1.0,4.7,2.0,1.0,50.0,10.0,1.0,5.6
2017,CAR,curtis samuel,00-0033282,226,621.0,9.0,15.0,115.0,0.0,26.0,256.0,11.5,13.27,41.0,11.5,26.5,19.0,9.846153846153847,,,,,,,,,,,,,
2017,SEA,tanner mcevoy,00-0032475,215,1010.0,15.0,5.0,113.0,0.0,9.0,176.0,4.65,4.65,19.0,11.3,16.3,13.8,19.555555555555557,SEA,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.5
2017,NYG,odell beckham,00-0031235,212,275.0,4.0,25.0,302.0,3.0,41.0,520.0,19.34,19.81,65.0,48.2,73.2,60.7,12.682926829268293,NYG,4.0,4.0,100.0,30.0,2.0,7.7,3.0,3.0,100.0,22.0,2.0,11.5
2017,LAR,pharoh cooper,00-0033111,208,1041.0,16.0,11.0,84.0,0.0,19.0,138.0,9.13,9.62,54.0,8.4,19.4,13.9,7.2631578947368425,LAR,3.0,1.0,33.33,-3.0,0.0,3.9,2.0,1.0,50.0,-3.0,0.0,5.7
2017,KC,de'anthony thomas,00-0031060,199,1033.0,16.0,14.0,143.0,2.0,16.0,121.0,8.04,8.54,73.0,26.3,40.3,33.3,7.5625,KAN,2.0,2.0,100.0,8.0,1.0,2.8,2.0,2.0,100.0,8.0,1.0,9.1
2017,CAR,damiere byrd,00-0031868,191,519.0,8.0,10.0,105.0,2.0,17.0,145.0,8.9,9.42,61.0,22.5,32.5,27.5,8.529411764705882,CAR,3.0,2.0,66.67,22.0,2.0,5.5,2.0,1.0,50.0,9.0,1.0,7.7
2017,SEA,amara darboh,00-0033937,191,1068.0,16.0,8.0,71.0,0.0,13.0,157.0,6.81,6.81,16.0,7.1000000000000005,15.100000000000001,11.100000000000001,12.076923076923077,SEA,1.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,,0.0,0.0,0.0
2017,CHI,markus wheaton,00-0030460,189,674.0,11.0,3.0,51.0,0.0,17.0,244.0,8.99,8.99,3.0,5.1000000000000005,8.100000000000001,6.6000000000000005,14.352941176470589,,,,,,,,,,,,,
2017,CIN,alex erickson,00-0032543,187,967.0,16.0,12.0,180.0,1.0,16.0,189.0,8.56,11.23,39.0,24.0,36.0,30.0,11.8125,,,,,,,,,,,,,
2017,CHI,tanner gentry,00-0033633,182,249.0,4.0,3.0,35.0,0.0,6.0,71.0,3.3,3.3,1.0,3.5,6.5,5.0,11.833333333333334,CHI,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0
2017,CAR,brenton bersin,00-0029394,166,537.0,8.0,8.0,128.0,0.0,14.0,213.0,8.43,8.43,35.0,12.8,20.8,16.8,15.214285714285714,CAR,2.0,1.0,50.0,4.0,0.0,3.6,1.0,0.0,0.0,0.0,0.0,3.8
2017,CLE,bryce treggs,00-0032724,162,426.0,6.0,5.0,79.0,0.0,18.0,278.0,11.11,11.73,3.0,7.9,12.9,10.4,15.444444444444445,,,,,,,,,,,,,
2017,DAL,noah brown,00-0033591,158,853.0,13.0,4.0,33.0,0.0,9.0,59.0,5.7,5.7,22.0,3.3000000000000003,7.300000000000001,5.300000000000001,6.555555555555555,DAL,1.0,1.0,100.0,-2.0,0.0,1.8,1.0,1.0,100.0,-2.0,0.0,3.8
2017,MIN,michael floyd,00-0029638,152,791.0,11.0,10.0,78.0,0.0,17.0,129.0,11.18,11.18,34.0,7.800000000000001,17.8,12.8,7.588235294117647,,,,,,,,,,,,,
2017,BUF,brandon tate,00-0027057,148,866.0,13.0,6.0,81.0,1.0,14.0,142.0,9.46,9.46,37.0,14.1,20.1,17.1,10.142857142857142,BUF,3.0,2.0,66.67,19.0,1.0,4.6,2.0,1.0,50.0,7.0,0.0,5.9
2017,PHI,marcus johnson,00-0032980,146,679.0,10.0,5.0,45.0,0.0,8.0,138.0,5.48,5.48,7.0,4.5,9.5,7.0,17.25,,,,,,,,,,,,,
2017,MIA,leonte carroo,00-0033060,145,905.0,14.0,7.0,69.0,0.0,12.0,116.0,9.66,9.66,11.0,6.9,13.9,10.4,9.666666666666666,MIA,1.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,,0.0,0.0,0.0
2017,DEN,isaiah mckenzie,00-0033466,136,772.0,11.0,4.0,29.0,0.0,13.0,203.0,9.56,10.29,10.0,2.9000000000000004,6.9,4.9,15.615384615384615,DEN,1.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,,0.0,0.0,0.0
2017,CLE,kasen williams,00-0032250,134,483.0,7.0,9.0,84.0,0.0,18.0,196.0,13.43,13.43,21.0,8.4,17.4,12.9,10.88888888888889,CLE,2.0,1.0,50.0,4.0,0.0,4.7,1.0,1.0,100.0,4.0,0.0,4.0
2017,MIA,jakeem grant,00-0032791,132,1040.0,16.0,13.0,203.0,2.0,22.0,219.0,16.67,18.94,144.0,32.3,45.3,38.8,9.954545454545455,MIA,1.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,,0.0,0.0,0.0
2017,DET,jared abbrederis,00-0031021,117,473.0,7.0,3.0,44.0,0.0,7.0,47.0,5.98,5.98,28.0,4.4,7.4,5.9,6.714285714285714,DET,1.0,1.0,100.0,12.0,0.0,1.4,0.0,0.0,,0.0,0.0,0.0
2017,NO,tommylee lewis,00-0032881,114,968.0,15.0,10.0,116.0,1.0,14.0,152.0,13.16,14.91,52.0,17.6,27.6,22.6,10.857142857142858,NOR,2.0,1.0,50.0,1.0,0.0,2.8,0.0,0.0,,0.0,0.0,0.0
2017,DEN,hunter sharp,00-0032839,108,214.0,3.0,5.0,54.0,1.0,9.0,76.0,8.33,8.33,23.0,11.4,16.4,13.9,8.444444444444445,NYG,1.0,1.0,100.0,16.0,1.0,1.9,0.0,0.0,,0.0,0.0,0.0
2017,JAX,jaydon mickens,00-0033006,107,728.0,10.0,6.0,77.0,2.0,11.0,82.0,10.28,10.28,39.0,19.7,25.7,22.7,7.454545454545454,JAX,3.0,2.0,66.67,19.0,2.0,6.1,1.0,1.0,100.0,5.0,1.0,3.4
2017,GB,trevor davis,00-0032423,103,1047.0,16.0,5.0,70.0,0.0,7.0,69.0,6.8,8.74,34.0,7.0,12.0,9.5,9.857142857142858,,,,,,,,,,,,,
2017,DAL,ryan switzer,00-0033562,102,1068.0,16.0,6.0,41.0,0.0,7.0,33.0,6.86,10.78,18.0,4.1000000000000005,10.100000000000001,7.1000000000000005,4.714285714285714,DAL,1.0,1.0,100.0,2.0,0.0,1.8,0.0,0.0,,0.0,0.0,0.0
2017,HOU,chris thompson,00-0033855,100,886.0,13.0,5.0,84.0,0.0,6.0,58.0,6.0,6.0,30.0,8.4,13.4,10.9,9.666666666666666,WAS,6.0,3.0,50.0,26.0,2.0,9.5,4.0,1.0,25.0,7.0,1.0,16.0
2017,ARI,chad williams,00-0033933,100,434.0,6.0,3.0,31.0,0.0,7.0,80.0,7.0,9.0,6.0,3.1,6.1,4.6,11.428571428571429,,,,,,,,,,,,,
2017,LAR,mike thomas,00-0033114,99,447.0,8.0,5.0,93.0,0.0,7.0,103.0,7.07,7.07,29.0,9.3,14.3,11.8,14.714285714285714,,,,,,,,,,,,,
2017,HOU,deandrew white,00-0031511,94,129.0,2.0,1.0,24.0,0.0,7.0,106.0,7.45,7.45,1.0,2.4000000000000004,3.4000000000000004,2.9000000000000004,15.142857142857142,,,,,,,,,,,,,
2017,CLE,sammie coates,00-0032166,93,794.0,12.0,6.0,70.0,0.0,11.0,146.0,11.83,11.83,16.0,7.0,13.0,10.0,13.272727272727273,,,,,,,,,,,,,
2017,PIT,darrius heyward-bey,00-0026983,89,1108.0,16.0,2.0,47.0,0.0,3.0,50.0,3.37,5.62,21.0,4.7,6.7,5.7,16.666666666666668,PIT,1.0,1.0,100.0,3.0,0.0,1.2,1.0,1.0,100.0,3.0,0.0,2.4
2017,KC,jehu chesson,00-0033464,85,774.0,12.0,2.0,18.0,0.0,4.0,10.0,4.71,4.71,15.0,1.8,3.8,2.8,2.5,,,,,,,,,,,,,
2017,BAL,griff whalen,00-0029033,83,130.0,2.0,4.0,23.0,0.0,6.0,61.0,7.23,7.23,2.0,2.3000000000000003,6.300000000000001,4.300000000000001,10.166666666666666,,,,,,,,,,,,,
2017,JAX,arrelious benn,00-0027654,79,637.0,9.0,1.0,12.0,0.0,2.0,14.0,2.53,2.53,2.0,1.2000000000000002,2.2,1.7000000000000002,7.0,,,,,,,,,,,,,
2017,ATL,marvin hall,00-0033094,77,513.0,8.0,2.0,60.0,1.0,9.0,144.0,11.69,11.69,0.0,12.0,14.0,13.0,16.0,ATL,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.9
2017,WAS,brian quick,00-0029640,76,636.0,11.0,6.0,76.0,0.0,8.0,55.0,10.53,10.53,27.0,7.6000000000000005,13.600000000000001,10.600000000000001,6.875,WAS,1.0,1.0,100.0,9.0,0.0,1.6,0.0,0.0,,0.0,0.0,0.0
2017,WAS,maurice harris,00-0032362,76,385.0,6.0,4.0,62.0,1.0,6.0,62.0,7.89,7.89,8.0,12.2,16.2,14.2,10.333333333333334,,,,,,,,,,,,,
2017,GB,michael clark,00-0033352,75,135.0,2.0,4.0,41.0,0.0,14.0,234.0,18.67,18.67,11.0,4.1000000000000005,8.100000000000001,6.1000000000000005,16.714285714285715,GNB,1.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,,0.0,0.0,0.0
2017,ARI,brittan golden,00-0029336,74,911.0,13.0,5.0,70.0,0.0,9.0,63.0,12.16,12.16,49.0,7.0,12.0,9.5,7.0,ARI,2.0,0.0,0.0,0.0,0.0,2.9,1.0,0.0,0.0,0.0,0.0,4.2
2017,PIT,justin hunter,00-0030521,65,502.0,7.0,4.0,23.0,1.0,10.0,124.0,15.38,15.38,14.0,8.3,12.3,10.3,12.4,PIT,2.0,1.0,50.0,5.0,1.0,2.4,2.0,1.0,50.0,5.0,1.0,4.8
2017,TB,freddie martino,00-0030737,65,566.0,8.0,5.0,96.0,0.0,6.0,86.0,9.23,9.23,15.0,9.600000000000001,14.600000000000001,12.100000000000001,14.333333333333334,,,,,,,,,,,,,
2017,HOU,jaelen strong,00-0031560,63,156.0,2.0,3.0,38.0,1.0,4.0,33.0,6.35,6.35,15.0,9.8,12.8,11.3,8.25,JAX,1.0,1.0,100.0,5.0,1.0,2.0,1.0,1.0,100.0,5.0,1.0,3.4
2017,BAL,chris matthews,00-0028702,59,400.0,6.0,3.0,25.0,0.0,6.0,39.0,10.17,10.17,5.0,2.5,5.5,4.0,6.5,BAL,2.0,0.0,0.0,0.0,0.0,2.9,2.0,0.0,0.0,0.0,0.0,5.6
2017,IND,quan bray,00-0031514,58,588.0,9.0,3.0,39.0,0.0,4.0,39.0,6.9,6.9,10.0,3.9000000000000004,6.9,5.4,9.75,,,,,,,,,,,,,
2017,HOU,cobi hamilton,00-0030290,54,173.0,3.0,1.0,8.0,0.0,6.0,68.0,11.11,11.11,4.0,0.8,1.8,1.3,11.333333333333334,,,,,,,,,,,,,
2017,GB,jeff janis,00-0031001,50,1047.0,16.0,2.0,12.0,0.0,5.0,107.0,10.0,10.0,0.0,1.2000000000000002,3.2,2.2,21.4,,,,,,,,,,,,,
2017,NYG,darius powe,00-0032656,48,80.0,1.0,2.0,13.0,0.0,4.0,16.0,8.33,8.33,13.0,1.3,3.3,2.3,4.0,,,,,,,,,,,,,
2017,CHI,kevin white,00-0031545,47,67.0,1.0,2.0,6.0,0.0,4.0,12.0,8.51,8.51,2.0,0.6000000000000001,2.6,1.6,3.0,,,,,,,,,,,,,
2017,ATL,andre roberts,00-0027691,31,1026.0,16.0,1.0,12.0,0.0,4.0,20.0,12.9,12.9,7.0,1.2000000000000002,2.2,1.7000000000000002,5.0,ATL,1.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,,0.0,0.0,0.0
2017,NYJ,charone peake,00-0032959,28,177.0,3.0,1.0,3.0,0.0,1.0,2.0,3.57,3.57,1.0,0.30000000000000004,1.3,0.8,2.0,,,,,,,,,,,,,
2017,ATL,nick williams,00-0029848,28,75.0,1.0,3.0,30.0,0.0,4.0,49.0,14.29,14.29,5.0,3.0,6.0,4.5,12.25,,,,,,,,,,,,,
2017,TB,bernard reedy,00-0030743,27,730.0,11.0,2.0,21.0,0.0,2.0,13.0,7.41,18.52,8.0,2.1,4.1,3.1,6.5,,,,,,,,,,,,,
2017,CLE,jordan leslie,00-0031801,26,142.0,2.0,1.0,26.0,0.0,1.0,25.0,3.85,3.85,1.0,2.6,3.6,3.1,25.0,,,,,,,,,,,,,
2017,TEN,harry douglas,00-0026224,23,112.0,2.0,1.0,8.0,0.0,3.0,26.0,13.04,13.04,12.0,0.8,1.8,1.3,8.666666666666666,,,,,,,,,,,,,
2017,NYJ,jojo natson,00-0033266,21,478.0,7.0,2.0,18.0,0.0,5.0,85.0,23.81,28.57,4.0,1.8,3.8,2.8,17.0,,,,,,,,,,,,,
2017,PHI,shelton gibson,00-0033573,17,441.0,5.0,2.0,11.0,0.0,3.0,23.0,17.65,17.65,-3.0,1.1,3.1,2.1,7.666666666666667,,,,,,,,,,,,,
2017,CIN,john ross,00-0033460,17,171.0,3.0,0.0,0.0,0.0,2.0,46.0,11.76,17.65,0.0,0.0,0.0,0.0,23.0,,,,,,,,,,,,,
2017,TEN,eric weems,00-0024535,15,1024.0,16.0,1.0,5.0,0.0,2.0,2.0,13.33,20.0,5.0,0.5,1.5,1.0,1.0,,,,,,,,,,,,,
2017,IND,matt hazel,00-0031315,11,175.0,4.0,1.0,1.0,0.0,1.0,-1.0,9.09,9.09,2.0,0.1,1.1,0.6,-1.0,,,,,,,,,,,,,
2017,JAX,larry pinkard,00-0031834,8,274.0,4.0,1.0,5.0,0.0,1.0,5.0,12.5,12.5,0.0,0.5,1.5,1.0,5.0,,,,,,,,,,,,,
2017,JAX,allen robinson,00-0031428,3,64.0,1.0,1.0,17.0,0.0,1.0,15.0,33.33,33.33,2.0,1.7000000000000002,2.7,2.2,15.0,,,,,,,,,,,,,
2018,HOU,deandre hopkins,00-0030564,1084,1094.0,16.0,115.0,1572.0,11.0,163.0,1985.0,15.04,15.13,396.0,223.20000000000002,338.20000000000005,280.70000000000005,12.177914110429448,HOU,24.0,14.0,58.33,127.0,8.0,35.3,15.0,7.0,46.67,41.0,4.0,38.5
2018,LAR,robert woods,00-0030431,1041,1100.0,16.0,86.0,1219.0,6.0,130.0,1679.0,12.58,14.41,477.0,157.9,243.9,200.9,12.915384615384616,LAR,12.0,7.0,58.33,44.0,4.0,13.5,8.0,4.0,50.0,24.0,4.0,17.8
2018,MIN,adam thielen,00-0030035,1011,1051.0,16.0,113.0,1373.0,9.0,153.0,1443.0,15.33,15.83,416.0,191.3,304.3,247.8,9.431372549019608,MIN,20.0,15.0,75.0,90.0,6.0,30.3,8.0,5.0,62.5,17.0,4.0,27.6
2018,PIT,antonio brown,00-0027793,999,1049.0,15.0,104.0,1297.0,15.0,168.0,1891.0,16.82,16.82,485.0,219.70000000000002,323.70000000000005,271.70000000000005,11.255952380952381,PIT,19.0,9.0,47.37,55.0,5.0,22.9,8.0,4.0,50.0,19.0,4.0,22.2
2018,LAR,brandin cooks,00-0031236,989,1100.0,16.0,80.0,1204.0,5.0,117.0,1863.0,11.73,12.74,420.0,150.4,230.4,190.4,15.923076923076923,LAR,15.0,13.0,86.67,91.0,4.0,16.9,8.0,6.0,75.0,21.0,2.0,17.8
2018,PHI,nelson agholor,00-0031549,985,1092.0,16.0,64.0,736.0,4.0,97.0,1098.0,9.85,10.15,364.0,97.60000000000001,161.60000000000002,129.60000000000002,11.31958762886598,PHI,11.0,7.0,63.64,19.0,2.0,14.1,6.0,5.0,83.33,10.0,2.0,16.2
2018,PIT,juju smith-schuster,00-0033857,960,1117.0,16.0,111.0,1426.0,7.0,166.0,1461.0,17.29,17.4,605.0,184.6,295.6,240.1,8.801204819277109,PIT,26.0,14.0,53.85,87.0,5.0,31.3,11.0,7.0,63.64,13.0,3.0,30.6
2018,CLE,jarvis landry,00-0031382,958,1092.0,16.0,81.0,976.0,4.0,149.0,1645.0,15.45,15.76,274.0,121.60000000000001,202.60000000000002,162.10000000000002,11.04026845637584,CLE,18.0,9.0,50.0,63.0,2.0,33.3,7.0,4.0,57.14,13.0,1.0,30.4
2018,BUF,zay jones,00-0033891,941,1059.0,16.0,56.0,652.0,7.0,102.0,1226.0,10.84,10.95,142.0,107.2,163.2,135.2,12.019607843137255,BUF,15.0,7.0,46.67,79.0,4.0,40.5,4.0,2.0,50.0,12.0,1.0,36.4
2018,TB,mike evans,00-0031408,940,1116.0,16.0,86.0,1524.0,8.0,138.0,2147.0,14.79,14.79,282.0,200.4,286.4,243.4,15.557971014492754,TAM,12.0,6.0,50.0,59.0,4.0,15.0,6.0,3.0,50.0,21.0,3.0,17.1
2018,NYG,sterling shepard,00-0032385,938,1029.0,16.0,66.0,872.0,4.0,107.0,1082.0,11.41,11.73,309.0,111.2,177.2,144.2,10.11214953271028,NYG,19.0,9.0,47.37,35.0,4.0,24.7,8.0,5.0,62.5,17.0,4.0,23.5
